airline_iata,airline_id,departure_airport_iata,departure_airport_id,arrival_airport_iata,arrival_airport_id,codeshare,number_stops,plane_types
7R,1469,DME,4029,PES,6114,,0,CR2
7R,1469,DME,4029,PEZ,6165,,0,CR2
7R,1469,DME,4029,SKX,6166,,0,CR2
7R,1469,DME,4029,ULV,7003,,0,CR2
7R,1469,DME,4029,VOZ,2987,,0,CR2
7R,1469,EGO,6156,DME,4029,,0,CR2
7R,1469,EGO,6156,KUF,2993,,0,CR2
7R,1469,EGO,6156,ROV,2964,,0,CR2
7R,1469,ESL,6125,DME,4029,,0,CR2
7R,1469,GRV,6122,DME,4029,,0,CR2
7R,1469,IJK,6141,DME,4029,,0,CR2
7R,1469,KRR,2960,VOG,2967,,0,CR2
7R,1469,KRR,2960,VOZ,2987,,0,CR2
7R,1469,KUF,2993,EGO,6156,,0,CR2
7R,1469,KVX,6142,LED,2948,,0,CR2
7R,1469,LED,2948,CSY,6162,,0,CR2
7R,1469,LED,2948,KVX,6142,,0,CR2
7R,1469,LED,2948,MCX,2961,,0,CR2
7R,1469,LED,2948,SKX,6166,,0,CR2
7R,1469,LED,2948,VOG,2967,,0,CR2
7R,1469,LED,2948,VOZ,2987,,0,CR2
7R,1469,MCX,2961,DME,4029,,0,CR2
7R,1469,MCX,2961,LED,2948,,0,CR2
7R,1469,PES,6114,DME,4029,,0,CR2
7R,1469,PEZ,6165,DME,4029,,0,CR2
7R,1469,ROV,2964,EGO,6156,,0,CR2
7R,1469,ROV,2964,VOG,2967,,0,CR2
7R,1469,SKX,6166,DME,4029,,0,CR2
7R,1469,SKX,6166,LED,2948,,0,CR2
7R,1469,ULV,7003,DME,4029,,0,CR2
7R,1469,VOG,2967,KRR,2960,,0,CR2
7R,1469,VOG,2967,LED,2948,,0,CR2
7R,1469,VOG,2967,ROV,2964,,0,CR2
7R,1469,VOZ,2987,DME,4029,,0,CR2
7R,1469,VOZ,2987,KRR,2960,,0,CR2
7R,1469,VOZ,2987,LED,2948,,0,CR2
8Q,3788,CDG,1382,IST,1701,,0,320
8Q,3788,IST,1701,CDG,1382,,0,320
8Q,3788,IST,1701,ODS,2947,,0,320
8Q,3788,ODS,2947,IST,1701,,0,320
9U,1073,AER,2965,KIV,1735,,0,EM2
9U,1073,ATH,3941,KIV,1735,,0,E90
9U,1073,BLQ,1538,KIV,1735,,0,E90
9U,1073,BVA,1367,KIV,1735,,0,E90
9U,1073,DME,4029,KIV,1735,,0,320 E90
9U,1073,DUB,599,KIV,1735,,0,E90
9U,1073,FCO,1555,KIV,1735,,0,E90
9U,1073,FRA,340,KIV,1735,,0,E90
9U,1073,IST,1701,KIV,1735,,0,320 E90
9U,1073,KBP,2939,KIV,1735,,0,EM2
9U,1073,KIV,1735,AER,2965,,0,EM2
9U,1073,KIV,1735,ATH,3941,,0,E90
9U,1073,KIV,1735,BLQ,1538,,0,E90
9U,1073,KIV,1735,BVA,1367,,0,E90
9U,1073,KIV,1735,DME,4029,,0,320 E90
9U,1073,KIV,1735,DUB,599,,0,E90
9U,1073,KIV,1735,FCO,1555,,0,E90
9U,1073,KIV,1735,FRA,340,,0,E90
9U,1073,KIV,1735,IST,1701,,0,320 E90
9U,1073,KIV,1735,KBP,2939,,0,EM2
9U,1073,KIV,1735,LED,2948,,0,E90
9U,1073,KIV,1735,LIS,1638,,0,E90
9U,1073,KIV,1735,MXP,1524,,0,E90
9U,1073,KIV,1735,OTP,1657,,0,EM2
9U,1073,KIV,1735,STN,548,,0,E90 320
9U,1073,KIV,1735,VCE,1551,,0,E90
9U,1073,KIV,1735,VRN,1550,,0,E90
9U,1073,LED,2948,KIV,1735,,0,E90
9U,1073,LIS,1638,KIV,1735,,0,E90
9U,1073,MXP,1524,KIV,1735,,0,E90
9U,1073,OTP,1657,KIV,1735,,0,EM2
9U,1073,STN,548,KIV,1735,,0,E90 320
9U,1073,VCE,1551,KIV,1735,,0,E90
9U,1073,VRN,1550,KIV,1735,,0,E90
A2,19804,ATH,3941,JSH,1480,,0,143
A2,19804,CFU,1460,SKG,1486,,0,143
A2,19804,JKH,1450,SKG,1486,,0,143
A2,19804,JSH,1480,ATH,3941,,0,143
A2,19804,KLX,1456,SKG,1486,,0,143
A2,19804,SKG,1486,CFU,1460,,0,143
A2,19804,SKG,1486,JKH,1450,,0,143
A2,19804,SKG,1486,KLX,1456,,0,143
A2,19804,SKG,1486,SMI,1476,,0,143
A2,19804,SMI,1476,SKG,1486,,0,143
A3,96,AOK,1459,ATH,3941,,0,DH4
A3,96,AOK,1459,RHO,1472,,0,DH8
A3,96,ARN,737,KLX,1456,,0,319
A3,96,ARN,737,SKG,1486,Y,0,736
A3,96,ATH,3941,AOK,1459,,0,DH4
A3,96,ATH,3941,AXD,1446,,0,320 DH4 321
A3,96,ATH,3941,BCN,1218,,0,320 321
A3,96,ATH,3941,BEG,1739,,0,DH4
A3,96,ATH,3941,BRU,302,,0,321 320
A3,96,ATH,3941,BUD,1489,,0,320
A3,96,ATH,3941,CDG,1382,,0,321 320
A3,96,ATH,3941,CFU,1460,,0,DH4 320
A3,96,ATH,3941,CHQ,1474,,0,320 DH4
A3,96,ATH,3941,DME,4029,,0,320 321
A3,96,ATH,3941,DUS,345,,0,320
A3,96,ATH,3941,EFL,1455,,0,DH4
A3,96,ATH,3941,FCO,1555,,0,320
A3,96,ATH,3941,FRA,340,,0,321
A3,96,ATH,3941,GVA,1665,,0,320
A3,96,ATH,3941,HER,1452,,0,321 DH4 320
A3,96,ATH,3941,IEV,2944,,0,320
A3,96,ATH,3941,IOA,1451,,0,DH4
A3,96,ATH,3941,IST,1701,,0,320
A3,96,ATH,3941,JKH,1450,,0,DH4 319
A3,96,ATH,3941,JMK,1468,,0,320 DH4
A3,96,ATH,3941,JSI,1475,,0,DH4
A3,96,ATH,3941,JTR,1479,,0,321 320 DH4 319
A3,96,ATH,3941,KGS,1458,,0,320 DH4
A3,96,ATH,3941,KVA,1462,,0,DH4
A3,96,ATH,3941,LED,2948,,0,320
A3,96,ATH,3941,LHR,507,,0,321 320
A3,96,ATH,3941,LYS,1335,,0,320
A3,96,ATH,3941,MAD,1229,,0,320
A3,96,ATH,3941,MAN,478,,0,320
A3,96,ATH,3941,MJT,1469,,0,320 DH4
A3,96,ATH,3941,MRS,1353,,0,320
A3,96,ATH,3941,MUC,346,,0,320
A3,96,ATH,3941,MXP,1524,,0,320
A3,96,ATH,3941,NTE,1418,,0,320
A3,96,ATH,3941,OSL,644,Y,0,73W 73G
A3,96,ATH,3941,OTP,1657,,0,320 DH4
A3,96,ATH,3941,PRG,1587,,0,320
A3,96,ATH,3941,RHO,1472,,0,320 DH4
A3,96,ATH,3941,SKG,1486,,0,320 321 DH4
A3,96,ATH,3941,SMI,1476,,0,DH4
A3,96,ATH,3941,SOF,1194,,0,DH4
A3,96,ATH,3941,TIA,1190,,0,DH4
A3,96,ATH,3941,VIE,1613,,0,320
A3,96,ATH,3941,WAW,679,,0,320
A3,96,ATH,3941,ZTH,1488,,0,DH4
A3,96,AXD,1446,ATH,3941,,0,320 DH4 321
A3,96,BCN,1218,ATH,3941,,0,320 321
A3,96,BEG,1739,ATH,3941,,0,DH4
A3,96,BOD,1264,HER,1452,,0,320
A3,96,BRU,302,ATH,3941,,0,321 320
A3,96,BRU,302,HER,1452,,0,320
A3,96,BUD,1489,ATH,3941,,0,320
A3,96,CDG,1382,ATH,3941,,0,321 320
A3,96,CDG,1382,HER,1452,,0,320
A3,96,CDG,1382,RHO,1472,,0,320
A3,96,CDG,1382,SKG,1486,,0,320
A3,96,CFU,1460,ATH,3941,,0,DH4 320
A3,96,CFU,1460,DME,4029,,0,320
A3,96,CHQ,1474,ATH,3941,,0,320 DH4
A3,96,CHQ,1474,SKG,1486,,0,320
A3,96,CPH,609,SKG,1486,Y,0,320
A3,96,DME,4029,ATH,3941,,0,320 321
A3,96,DME,4029,CFU,1460,,0,320
A3,96,DME,4029,HER,1452,,0,320
A3,96,DME,4029,KGS,1458,,0,320
A3,96,DME,4029,RHO,1472,,0,320
A3,96,DME,4029,SKG,1486,,0,320
A3,96,DUS,345,ATH,3941,,0,320
A3,96,DUS,345,HER,1452,,0,320
A3,96,DUS,345,KLX,1456,,0,319
A3,96,DUS,345,SKG,1486,,0,321
A3,96,EFL,1455,ATH,3941,,0,DH4
A3,96,FCO,1555,ATH,3941,,0,320
A3,96,FRA,340,ATH,3941,,0,321
A3,96,FRA,340,HER,1452,,0,320
A3,96,FRA,340,SKG,1486,,0,321
A3,96,GVA,1665,ATH,3941,,0,320
A3,96,GVA,1665,OPO,1636,Y,0,320 319
A3,96,HAJ,352,SKG,1486,,0,320
A3,96,HER,1452,ATH,3941,,0,321 DH4 320
A3,96,HER,1452,BOD,1264,,0,320
A3,96,HER,1452,BRU,302,,0,320
A3,96,HER,1452,CDG,1382,,0,320
A3,96,HER,1452,DME,4029,,0,320
A3,96,HER,1452,DUS,345,,0,320
A3,96,HER,1452,FRA,340,,0,320
A3,96,HER,1452,LED,2948,,0,320
A3,96,HER,1452,MRS,1353,,0,320
A3,96,HER,1452,MUC,346,,0,320
A3,96,HER,1452,RHO,1472,,0,320
A3,96,HER,1452,SKG,1486,,0,320
A3,96,HER,1452,VIE,1613,,0,320
A3,96,IEV,2944,ATH,3941,,0,320
A3,96,IOA,1451,ATH,3941,,0,DH4
A3,96,IST,1701,ATH,3941,,0,320
A3,96,JKH,1450,ATH,3941,,0,DH4 319
A3,96,JMK,1468,ATH,3941,,0,320 DH4
A3,96,JSI,1475,ATH,3941,,0,DH4
A3,96,JTR,1479,ATH,3941,,0,321 320 DH4 319
A3,96,KGS,1458,ATH,3941,,0,320 DH4
A3,96,KGS,1458,DME,4029,,0,320
A3,96,KGS,1458,RHO,1472,,0,DH8
A3,96,KLX,1456,ARN,737,,0,319
A3,96,KLX,1456,DUS,345,,0,319
A3,96,KLX,1456,MUC,346,,0,319
A3,96,KVA,1462,ATH,3941,,0,DH4
A3,96,LED,2948,ATH,3941,,0,320
A3,96,LED,2948,HER,1452,,0,320
A3,96,LED,2948,RHO,1472,,0,320
A3,96,LED,2948,SKG,1486,,0,320
A3,96,LHR,507,ATH,3941,,0,321 320
A3,96,LYS,1335,ATH,3941,,0,320
A3,96,MAD,1229,ATH,3941,,0,320
A3,96,MAN,478,ATH,3941,,0,320
A3,96,MJT,1469,ATH,3941,,0,320 DH4
A3,96,MJT,1469,SKG,1486,,0,320
A3,96,MRS,1353,ATH,3941,,0,320
A3,96,MRS,1353,HER,1452,,0,320
A3,96,MUC,346,ATH,3941,,0,320
A3,96,MUC,346,HER,1452,,0,320
A3,96,MUC,346,KLX,1456,,0,319
A3,96,MUC,346,SKG,1486,,0,320
A3,96,MXP,1524,ATH,3941,,0,320
A3,96,NTE,1418,ATH,3941,,0,320
A3,96,NUE,347,SKG,1486,,0,320
A3,96,OSL,644,ATH,3941,Y,0,73W 73G
A3,96,OTP,1657,ATH,3941,,0,320 DH4
A3,96,PRG,1587,ATH,3941,,0,320
A3,96,RHO,1472,AOK,1459,,0,DH8
A3,96,RHO,1472,ATH,3941,,0,320 DH4
A3,96,RHO,1472,CDG,1382,,0,320
A3,96,RHO,1472,DME,4029,,0,320
A3,96,RHO,1472,HER,1452,,0,320
A3,96,RHO,1472,KGS,1458,,0,DH8
A3,96,RHO,1472,LED,2948,,0,320
A3,96,RHO,1472,SKG,1486,,0,320
A3,96,SKG,1486,ARN,737,Y,0,736
A3,96,SKG,1486,ATH,3941,,0,320 321 DH4
A3,96,SKG,1486,CDG,1382,,0,320
A3,96,SKG,1486,CHQ,1474,,0,320
A3,96,SKG,1486,CPH,609,Y,0,320
A3,96,SKG,1486,DME,4029,,0,320
A3,96,SKG,1486,DUS,345,,0,321
A3,96,SKG,1486,FRA,340,,0,321
A3,96,SKG,1486,HAJ,352,,0,320
A3,96,SKG,1486,HER,1452,,0,320
A3,96,SKG,1486,LED,2948,,0,320
A3,96,SKG,1486,MJT,1469,,0,320
A3,96,SKG,1486,MUC,346,,0,320
A3,96,SKG,1486,NUE,347,,0,320
A3,96,SKG,1486,RHO,1472,,0,320
A3,96,SKG,1486,STR,350,,0,320
A3,96,SMI,1476,ATH,3941,,0,DH4
A3,96,SOF,1194,ATH,3941,,0,DH4
A3,96,STR,350,SKG,1486,,0,320
A3,96,TIA,1190,ATH,3941,,0,DH4
A3,96,VIE,1613,ATH,3941,,0,320
A3,96,VIE,1613,HER,1452,,0,320
A3,96,WAW,679,ATH,3941,,0,320
A3,96,ZRH,1678,LIS,1638,,0,320
A3,96,ZTH,1488,ATH,3941,,0,DH4
A5,1203,AGF,1262,DCM,1285,,0,AT5
A5,1203,AGF,1262,ORY,1386,,0,AT5
A5,1203,AJA,1324,BVE,1278,,0,AT5
A5,1203,AJA,1324,DCM,1285,,0,AT5
A5,1203,AJA,1324,PIS,1268,,0,AT5
A5,1203,AMS,580,CFE,1330,,0,ER4
A5,1203,AMS,580,SXB,1435,,0,ER4 CR7 E70
A5,1203,AUR,1344,ORY,1386,,0,AT5
A5,1203,BES,1403,LYS,1335,,0,CR7 CRK ER4
A5,1203,BES,1403,NCE,1354,,0,CR7
A5,1203,BIA,1321,LIL,1399,,0,E70
A5,1203,BIQ,1280,GVA,1665,,0,CR7
A5,1203,BIQ,1280,LIL,1399,,0,ER4
A5,1203,BIQ,1280,LYS,1335,,0,CR7 ER4
A5,1203,BIQ,1280,NCE,1354,,0,CR7
A5,1203,BLQ,1538,LYS,1335,,0,ER4 AT5
A5,1203,BOD,1264,FCO,1555,,0,E70 E90 CR7
A5,1203,BOD,1264,LIL,1399,,0,E70 CR7 E90
A5,1203,BOD,1264,LYS,1335,,0,E90 E70
A5,1203,BOD,1264,NCE,1354,,0,CR7
A5,1203,BOD,1264,NTE,1418,,0,ER4
A5,1203,BOD,1264,SXB,1435,,0,E70 ER4
A5,1203,BRU,302,LYS,1335,,0,ER4
A5,1203,BRU,302,NTE,1418,,0,ER4
A5,1203,BVE,1278,AJA,1324,,0,AT5
A5,1203,BVE,1278,ORY,1386,,0,AT5
A5,1203,CFE,1330,AMS,580,,0,ER4
A5,1203,CFE,1330,LYS,1335,,0,ER4
A5,1203,CFE,1330,NCE,1354,,0,ER4
A5,1203,CFR,1412,LYS,1335,,0,CR7
A5,1203,CFR,1412,NCE,1354,,0,CR7
A5,1203,CFR,1412,ORY,1386,,0,BEH
A5,1203,CLY,1322,NTE,1418,,0,E70
A5,1203,DCM,1285,AGF,1262,,0,AT5
A5,1203,DCM,1285,AJA,1324,,0,AT5
A5,1203,DCM,1285,ORY,1386,,0,AT5
A5,1203,DUS,345,NTE,1418,,0,ER4
A5,1203,ETZ,1320,LYS,1335,,0,AT7 ER4 CRJ
A5,1203,ETZ,1320,NCE,1354,,0,ER4 CRJ CR7
A5,1203,FCO,1555,BOD,1264,,0,E70 E90 CR7
A5,1203,FCO,1555,LYS,1335,,0,CRK
A5,1203,FCO,1555,SXB,1435,,0,ER4 CR7
A5,1203,FLR,1563,LYS,1335,,0,AT5
A5,1203,FSC,1323,LIL,1399,,0,CRK
A5,1203,FSC,1323,NTE,1418,,0,CRK
A5,1203,GOT,687,LYS,1335,,0,ER4
A5,1203,GVA,1665,BIQ,1280,,0,CR7
A5,1203,LAI,1416,ORY,1386,,0,AT5
A5,1203,LDE,1276,ORY,1386,,0,CR7
A5,1203,LIL,1399,BIA,1321,,0,E70
A5,1203,LIL,1399,BIQ,1280,,0,ER4
A5,1203,LIL,1399,BOD,1264,,0,E70 CR7 E90
A5,1203,LIL,1399,FSC,1323,,0,CRK
A5,1203,LIL,1399,LYS,1335,,0,ER4 CRJ
A5,1203,LIL,1399,MPL,1359,,0,E70
A5,1203,LIL,1399,NTE,1418,,0,ER4
A5,1203,LIL,1399,SXB,1435,,0,CRJ ER4
A5,1203,LIL,1399,TLS,1273,,0,E70
A5,1203,LRH,6493,ORY,1386,,0,BEH
A5,1203,LRH,6493,PIS,1268,,0,AT5
A5,1203,LRT,1409,ORY,1386,,0,CR7
A5,1203,LYS,1335,BES,1403,,0,CR7 CRK ER4
A5,1203,LYS,1335,BIQ,1280,,0,CR7 ER4
A5,1203,LYS,1335,BLQ,1538,,0,ER4 AT5
A5,1203,LYS,1335,BOD,1264,,0,E90 E70
A5,1203,LYS,1335,BRU,302,,0,ER4
A5,1203,LYS,1335,CFE,1330,,0,ER4
A5,1203,LYS,1335,CFR,1412,,0,CR7
A5,1203,LYS,1335,ETZ,1320,,0,ER4 AT7 CRJ
A5,1203,LYS,1335,FCO,1555,,0,CRK
A5,1203,LYS,1335,FLR,1563,,0,AT5
A5,1203,LYS,1335,GOT,687,,0,ER4
A5,1203,LYS,1335,LIL,1399,,0,CRJ ER4
A5,1203,LYS,1335,MPL,1359,,0,AT5
A5,1203,LYS,1335,MRS,1353,,0,AT5 CRJ
A5,1203,LYS,1335,MXP,1524,,0,CRJ ER4
A5,1203,LYS,1335,NTE,1418,,0,CRK E70 ER4
A5,1203,LYS,1335,PIS,1268,,0,AT5
A5,1203,LYS,1335,PRG,1587,,0,E90 CRK
A5,1203,LYS,1335,PUF,1274,,0,AT7 ER4 CRJ CR7
A5,1203,LYS,1335,RNS,1415,,0,CRK CR7
A5,1203,LYS,1335,SXB,1435,,0,CR7 CRK
A5,1203,LYS,1335,VCE,1551,,0,ER4 CRK
A5,1203,MPL,1359,LIL,1399,,0,E70
A5,1203,MPL,1359,LYS,1335,,0,AT5
A5,1203,MPL,1359,NTE,1418,,0,E70 CRK ER4
A5,1203,MPL,1359,SXB,1435,,0,E70
A5,1203,MRS,1353,LYS,1335,,0,AT5 CRJ
A5,1203,MRS,1353,SXB,1435,,0,CR7 ER4 E70
A5,1203,MRS,1353,TLS,1273,,0,AT5
A5,1203,MXP,1524,LYS,1335,,0,ER4 CRJ
A5,1203,MXP,1524,NTE,1418,,0,ER4
A5,1203,NCE,1354,BES,1403,,0,CR7
A5,1203,NCE,1354,BIQ,1280,,0,CR7
A5,1203,NCE,1354,BOD,1264,,0,CR7
A5,1203,NCE,1354,CFE,1330,,0,ER4
A5,1203,NCE,1354,CFR,1412,,0,CR7
A5,1203,NCE,1354,ETZ,1320,,0,ER4 CRJ CR7
A5,1203,NCE,1354,RNS,1415,,0,CRK CR7
A5,1203,NCE,1354,TLS,1273,,0,AT7
A5,1203,NTE,1418,BOD,1264,,0,ER4
A5,1203,NTE,1418,BRU,302,,0,ER4
A5,1203,NTE,1418,CLY,1322,,0,E70
A5,1203,NTE,1418,DUS,345,,0,ER4
A5,1203,NTE,1418,FSC,1323,,0,CRK
A5,1203,NTE,1418,LIL,1399,,0,ER4
A5,1203,NTE,1418,LYS,1335,,0,CRK E70 ER4
A5,1203,NTE,1418,MPL,1359,,0,E70 CRK ER4
A5,1203,NTE,1418,MXP,1524,,0,ER4
A5,1203,NTE,1418,SXB,1435,,0,ER4
A5,1203,NTE,1418,TLS,1273,,0,CR7
A5,1203,ORY,1386,AGF,1262,,0,AT5
A5,1203,ORY,1386,AUR,1344,,0,AT5
A5,1203,ORY,1386,BVE,1278,,0,AT5
A5,1203,ORY,1386,CFR,1412,,0,BEH
A5,1203,ORY,1386,DCM,1285,,0,AT5
A5,1203,ORY,1386,LAI,1416,,0,AT5
A5,1203,ORY,1386,LDE,1276,,0,CR7
A5,1203,ORY,1386,LRH,6493,,0,BEH
A5,1203,ORY,1386,LRT,1409,,0,CR7
A5,1203,ORY,1386,PGF,1356,,0,CRK CR7
A5,1203,ORY,1386,RDZ,1289,,0,AT7
A5,1203,ORY,1386,UIP,1417,,0,CR7
A5,1203,PGF,1356,ORY,1386,,0,CRK CR7
A5,1203,PIS,1268,AJA,1324,,0,AT5
A5,1203,PIS,1268,LRH,6493,,0,AT5
A5,1203,PIS,1268,LYS,1335,,0,AT5
A5,1203,PRG,1587,LYS,1335,,0,E90 CRK
A5,1203,PUF,1274,LYS,1335,,0,CRK AT7 ER4 CRJ CR7
A5,1203,RDZ,1289,ORY,1386,,0,AT7
A5,1203,RNS,1415,LYS,1335,,0,CRK CR7
A5,1203,RNS,1415,NCE,1354,,0,CRK CR7
A5,1203,RNS,1415,TLS,1273,,0,CRJ CR7
A5,1203,SXB,1435,AMS,580,,0,ER4 CR7 E70
A5,1203,SXB,1435,BOD,1264,,0,E70 ER4
A5,1203,SXB,1435,FCO,1555,,0,ER4 CR7
A5,1203,SXB,1435,LIL,1399,,0,ER4 CRJ
A5,1203,SXB,1435,LYS,1335,,0,CR7 CRK
A5,1203,SXB,1435,MPL,1359,,0,E70
A5,1203,SXB,1435,MRS,1353,,0,CR7 ER4 E70
A5,1203,SXB,1435,NTE,1418,,0,ER4
A5,1203,TLS,1273,LIL,1399,,0,E70
A5,1203,TLS,1273,MRS,1353,,0,AT5
A5,1203,TLS,1273,NCE,1354,,0,AT7
A5,1203,TLS,1273,NTE,1418,,0,CR7
A5,1203,TLS,1273,RNS,1415,,0,CRJ CR7
A5,1203,UIP,1417,ORY,1386,,0,CR7
A5,1203,VCE,1551,LYS,1335,,0,ER4 CRK
AA,24,ABZ,532,LHR,507,Y,0,321 320 319
AA,24,AGP,1230,LHR,507,Y,0,320
AA,24,AMS,580,LHR,507,Y,0,320 767 321 319
AA,24,ARN,737,LHR,507,Y,0,320 321 319
AA,24,ATH,3941,LHR,507,Y,0,320 767
AA,24,BCN,1218,LHR,507,Y,0,320 319 321 767
AA,24,BGO,636,LHR,507,Y,0,319
AA,24,BHD,467,LHR,507,Y,0,319
AA,24,BLQ,1538,LHR,507,Y,0,319 320
AA,24,BRU,302,LHR,507,Y,0,319 320 321
AA,24,BSL,1423,LHR,507,Y,0,319 320
AA,24,BUD,1489,LHR,507,Y,0,320
AA,24,CDG,1382,LHR,507,Y,0,319 320 321
AA,24,CPH,609,LHR,507,Y,0,321 320 319
AA,24,DUB,599,LHR,507,Y,0,319
AA,24,DUS,345,LHR,507,Y,0,319 320
AA,24,EDI,535,LHR,507,Y,0,767 320 321
AA,24,FCO,1555,LHR,507,Y,0,321 767 319 320
AA,24,FRA,340,LHR,507,Y,0,320 767 319
AA,24,GIB,1738,LHR,507,Y,0,320
AA,24,GLA,534,LHR,507,Y,0,319 320 321
AA,24,GOT,687,LHR,507,Y,0,320 321 319
AA,24,GVA,1665,LHR,507,Y,0,320 319 321
AA,24,HAJ,352,LHR,507,Y,0,319
AA,24,HAM,342,LHR,507,Y,0,320 319 321
AA,24,HEL,421,LHR,507,Y,0,320
AA,24,HEL,421,MAN,478,Y,0,E70
AA,24,IST,1701,LHR,507,Y,0,320
AA,24,LBA,517,LHR,507,Y,0,319
AA,24,LHR,507,ABZ,532,Y,0,319 321 320
AA,24,LHR,507,AGP,1230,Y,0,320
AA,24,LHR,507,AMS,580,Y,0,320 319 321
AA,24,LHR,507,ARN,737,Y,0,321 319 767 320
AA,24,LHR,507,ATH,3941,Y,0,767 320
AA,24,LHR,507,BCN,1218,Y,0,319 320 321 767
AA,24,LHR,507,BGO,636,Y,0,319
AA,24,LHR,507,BHD,467,Y,0,319
AA,24,LHR,507,BLQ,1538,Y,0,320 319
AA,24,LHR,507,BRU,302,Y,0,320 319 321
AA,24,LHR,507,BSL,1423,Y,0,319 321
AA,24,LHR,507,BUD,1489,Y,0,320
AA,24,LHR,507,CDG,1382,Y,0,320 319 321
AA,24,LHR,507,CPH,609,Y,0,321 320 319
AA,24,LHR,507,DUB,599,Y,0,319
AA,24,LHR,507,DUS,345,Y,0,319 320
AA,24,LHR,507,EDI,535,Y,0,767 321 320 319
AA,24,LHR,507,FCO,1555,Y,0,321 320 319
AA,24,LHR,507,FRA,340,Y,0,319 320
AA,24,LHR,507,GIB,1738,Y,0,320
AA,24,LHR,507,GLA,534,Y,0,319 320 321 767
AA,24,LHR,507,GOT,687,Y,0,320 321 319
AA,24,LHR,507,GVA,1665,Y,0,319 320 321
AA,24,LHR,507,HAJ,352,Y,0,319
AA,24,LHR,507,HAM,342,Y,0,321 319 320
AA,24,LHR,507,HEL,421,Y,0,320
AA,24,LHR,507,IST,1701,Y,0,767 320
AA,24,LHR,507,LBA,517,Y,0,319
AA,24,LHR,507,LIN,1529,Y,0,319 320 321
AA,24,LHR,507,LIS,1638,Y,0,320
AA,24,LHR,507,LUX,629,Y,0,319
AA,24,LHR,507,LYS,1335,Y,0,319
AA,24,LHR,507,MAN,478,Y,0,319 320 321
AA,24,LHR,507,MRS,1353,Y,0,319 320
AA,24,LHR,507,MUC,346,Y,0,320 321 319
AA,24,LHR,507,MXP,1524,Y,0,319 320 321
AA,24,LHR,507,NCE,1354,Y,0,320 321 319
AA,24,LHR,507,NCL,521,Y,0,321 320 319
AA,24,LHR,507,OSL,644,Y,0,319 320 321
AA,24,LHR,507,OTP,1657,Y,0,320
AA,24,LHR,507,PRG,1587,Y,0,320
AA,24,LHR,507,PSA,1562,Y,0,320 321
AA,24,LHR,507,RTM,591,Y,0,319
AA,24,LHR,507,SOF,1194,Y,0,320
AA,24,LHR,507,STR,350,Y,0,319 321 320
AA,24,LHR,507,SVG,666,Y,0,319
AA,24,LHR,507,TLS,1273,Y,0,319 320
AA,24,LHR,507,VCE,1551,Y,0,320 319
AA,24,LHR,507,VIE,1613,Y,0,320 319
AA,24,LHR,507,WAW,679,Y,0,320
AA,24,LHR,507,ZAG,1208,Y,0,319 320
AA,24,LHR,507,ZRH,1678,Y,0,320 319 321
AA,24,LIN,1529,LHR,507,Y,0,321 319 320
AA,24,LIS,1638,LHR,507,Y,0,320
AA,24,LUX,629,LHR,507,Y,0,319
AA,24,LYS,1335,LHR,507,Y,0,319
AA,24,MAN,478,HEL,421,Y,0,E70
AA,24,MAN,478,LHR,507,Y,0,319 320 321
AA,24,MRS,1353,LHR,507,Y,0,319
AA,24,MUC,346,LHR,507,Y,0,321 320 319
AA,24,MXP,1524,LHR,507,Y,0,319 320
AA,24,NCE,1354,LHR,507,Y,0,319 320 321
AA,24,NCL,521,LHR,507,Y,0,319 321 320
AA,24,OSL,644,LHR,507,Y,0,319 320
AA,24,OTP,1657,LHR,507,Y,0,320
AA,24,PRG,1587,LHR,507,Y,0,320
AA,24,PSA,1562,LHR,507,Y,0,320 321
AA,24,RTM,591,LHR,507,Y,0,319
AA,24,SOF,1194,LHR,507,Y,0,320
AA,24,STR,350,LHR,507,Y,0,319 320
AA,24,SVG,666,LHR,507,Y,0,319
AA,24,TLS,1273,LHR,507,Y,0,320 319
AA,24,VCE,1551,LHR,507,Y,0,320 319
AA,24,VIE,1613,LHR,507,Y,0,320
AA,24,WAW,679,LHR,507,Y,0,320
AA,24,ZAG,1208,LHR,507,Y,0,319 320
AA,24,ZRH,1678,LHR,507,Y,0,320 319
AB,214,AGP,1230,CGN,344,,0,738
AB,214,AGP,1230,DUS,345,,0,332 321
AB,214,AGP,1230,HAM,342,,0,320 738 321
AB,214,AGP,1230,MUC,346,,0,738 320
AB,214,AGP,1230,PMI,3998,,0,320 321
AB,214,AGP,1230,STR,350,,0,320 738
AB,214,AGP,1230,VIE,1613,Y,0,321 320
AB,214,ALC,1212,DUS,345,,0,321 332
AB,214,ALC,1212,FRA,340,,0,320
AB,214,ALC,1212,HAM,342,,0,320
AB,214,ALC,1212,MUC,346,,0,320 738
AB,214,ALC,1212,PMI,3998,,0,321 320
AB,214,ALC,1212,STR,350,,0,320 738
AB,214,ALC,1212,ZRH,1678,,0,320 321
AB,214,ARN,737,VIE,1613,Y,0,E90
AB,214,BCN,1218,DUS,345,,0,738 321
AB,214,BCN,1218,VIE,1613,Y,0,320 321
AB,214,BDS,1506,MUC,346,,0,321 73G 738
AB,214,BDS,1506,ZRH,1678,,0,320
AB,214,BEG,1739,DUS,345,,0,319
AB,214,BEG,1739,FRA,340,,0,319
AB,214,BEG,1739,STR,350,,0,733 319
